,Time
2140,2.012
2141,3.056
2142,2.985
2143,1.995
2144,0.922
2145,1.995
2146,1.073
2147,1.922
2148,2.016
2149,1.971
2150,0.997
2151,2.071
2152,1.918
2153,3.0
2154,5.054
2155,2.991
2156,3.99
2157,2.917
2158,2.067
2159,3.942
2160,1.048
2161,2.94
2162,0.975
2163,1.994
2164,2.07
2165,1.998
2166,0.994
2167,2.915
2168,1.995
2169,0.997
2170,3.071
2171,1.916
2172,3.074
2173,1.991
2174,0.997
2175,0.921
2176,0.997
2177,2.029
2178,1.041
2179,2.913
2180,2.992
2181,2.992
2182,2.071
2183,0.997
2184,0.922
2185,2.071
2186,0.996
2187,1.994
2188,1.995
2189,4.935
2190,3.044
2191,0.922
2192,2.02
2193,1.051
2194,0.994
2195,2.992
2196,3.989
2197,1.994
2198,0.923
2199,0.997
2200,2.07
2201,0.923
2202,0.997
2203,2.02
2204,1.047
2205,0.922
2206,3.067
2207,1.995
2208,0.922
2209,1.995
2210,2.022
2211,0.994
2212,2.054
2213,0.987
2214,0.924
2215,2.049
2216,1.018
2217,2.917
2218,1.994
2219,1.995
2220,1.025
2221,2.047
2222,1.995
2223,1.939
2224,0.973
2225,6.059
2226,1.952
2227,3.038
2228,0.919
2229,2.071
2230,0.921
2231,3.989
2232,1.072
2233,1.944
2234,0.998
2235,1.994
2236,0.997
2237,1.076
2238,1.994
2239,1.995
2240,3.91
2241,4.065
2242,1.919
2243,1.994
2244,1.074
2245,1.918
2246,0.998
2247,3.068
2248,2.991
2249,1.944
2250,1.987
2251,2.022
2252,1.967
2253,2.075
2254,1.95
2255,1.959
2256,1.077
2257,0.997
2258,1.969
2259,0.944
2260,3.067
2261,1.994
2262,0.998
2263,0.998
2264,1.918
2265,2.992
2266,3.02
2267,2.966
2268,3.069
2269,0.997
2270,0.997
2271,3.99
2272,1.995
2273,2.917
2274,1.071
2275,0.998
2276,0.92
2277,0.997
2278,0.996
2279,2.069
2280,0.998
2281,0.924
2282,2.069
2283,1.994
2284,3.937
2285,1.001
2286,2.045
2287,1.994
2288,6.922
2289,3.054
2290,1.99
2291,1.946
2292,1.048
2293,1.92
2294,2.069
2295,1.995
2296,1.994
2297,1.995
2298,3.941
2299,4.038
2300,1.943
2301,1.972
2302,2.026
2303,24.902
2304,3.071
2305,2.991
2306,4.986
2307,5.906
2308,3.071
2309,1.916
2310,5.065
2311,6.904
2312,1.992
2313,3.073
2314,6.979
2315,6.903
2316,2.992
2317,8.058
2318,2.912
2319,2.994
2320,7.06
2321,1.993
2322,7.9
2323,3.071
2324,12.887
2325,2.026
2326,2.96
2327,1.995
2328,5.985
2329,1.003
2330,4.98
2331,5.066
2332,11.946
2333,3.012
2334,1.992
2335,2.992
2336,1.994
2337,1.996
2338,1.995
2339,1.994
2340,4.987
2341,1.995
2342,12.891
2343,1.994
2344,3.988
2345,1.995
2346,2.074
2347,0.919
2348,1.994
2349,6.063
2350,1.944
2351,1.049
2352,0.918
2353,1.994
2354,2.077
2355,1.912
2356,3.99
2357,1.994
2358,1.076
2359,1.916
2360,2.023
2361,3.043
2362,0.994
2363,0.921
2364,3.99
2365,2.071
2366,0.994
2367,2.943
2368,1.996
2369,3.04
2370,2.995
2371,5.908
2372,2.991
2373,1.997
2374,2.069
2375,0.998
2376,1.983
2377,3.925
2378,2.992
2379,3.988
2380,5.063
2381,5.909
2382,1.073
2383,1.994
2384,3.99
2385,0.921
2386,0.998
2387,1.999
2388,2.992
2389,3.066
2390,4.907
2391,1.995
2392,1.075
2393,1.99
2394,1.003
2395,0.946
2396,4.96
2397,2.073
2398,3.99
2399,1.947
2400,2.034
2401,0.927
2402,2.067
2403,1.997
2404,7.979
2405,1.994
2406,1.995
2407,2.918
2408,5.061
2409,1.995
2410,1.994
2411,1.994
2412,0.998
2413,1.995
2414,1.994
2415,4.991
2416,1.988
2417,5.936
2418,2.046
2419,2.916
2420,4.014
2421,6.002
2422,1.954
2423,2.068
2424,1.995
2425,1.978
2426,13.904
2427,5.985
2428,4.987
2429,4.985
2430,1.994
2431,4.019
2432,7.978
2433,2.964
2434,7.979
2435,2.992
2436,2.022
2437,2.964
2438,2.023
2439,4.045
2440,2.939
2441,10.94
2442,2.003
2443,2.01
2444,2.999
2445,2.044
2446,1.994
2447,3.984
2448,1.997
2449,1.975
2450,1.016
2451,1.996
2452,1.942
2453,1.049
2454,1.994
2455,0.999
2456,1.994
2457,0.922
2458,3.015
2459,1.971
2460,4.013
2461,2.048
2462,1.994
2463,1.995
2464,1.933
2465,3.052
2466,3.989
2467,1.995
2468,2.994
2469,1.993
2470,2.992
2471,2.932
2472,1.98
2473,2.07
2474,0.998
2475,1.995
2476,0.921
2477,1.076
2478,0.918
2479,2.065
2480,0.927
2481,3.035
2482,2.027
2483,2.993
2484,0.947
2485,0.972
2486,2.069
2487,0.997
2488,0.923
2489,1.999
2490,1.99
2491,3.989
2492,2.073
2493,0.994
2494,1.996
2495,1.994
2496,0.922
2497,1.995
2498,1.995
2499,4.065
2500,2.996
2501,2.912
2502,1.995
2503,1.076
2504,0.919
2505,1.994
2506,3.072
2507,2.94
2508,3.964
2509,2.069
2510,1.0
2511,1.994
2512,1.994
2513,2.914
2514,2.07
2515,2.991
2516,2.004
2517,1.987
2518,0.921
2519,1.995
2520,1.073
2521,3.989
2522,1.994
2523,1.919
2524,1.999
2525,0.996
2526,2.021
2527,2.046
2528,1.994
2529,2.992
2530,2.913
2531,3.071
2532,1.991
2533,0.922
2534,2.07
2535,0.997
2536,1.919
2537,3.016
2538,1.995
2539,1.049
2540,0.922
2541,1.994
2542,2.993
2543,1.076
2544,0.946
2545,2.018
2546,3.019
2547,1.995
2548,0.995
2549,0.921
2550,0.997
2551,2.019
2552,1.046
2553,0.927
2554,0.995
2555,2.022
2556,1.045
2557,0.922
2558,2.038
2559,2.027
2560,2.94
2561,1.046
2562,1.946
2563,1.996
2564,1.97
2565,1.073
2566,1.996
2567,2.991
2568,4.986
2569,1.994
2570,1.995
2571,1.943
2572,1.047
2573,0.999
2574,1.996
2575,1.994
2576,1.994
2577,1.984
2578,1.008
2579,0.922
2580,0.997
2581,0.999
2582,2.07
2583,0.997
2584,0.922
2585,0.997
2586,2.07
2587,0.998
2588,0.921
2589,0.998
2590,2.07
2591,0.997
2592,0.922
2593,0.998
2594,2.061
2595,1.005
2596,0.923
2597,0.997
2598,2.07
2599,1.994
2600,1.944
2601,2.046
2602,1.995
2603,0.922
2604,0.997
2605,1.994
2606,1.073
2607,0.998
2608,0.922
2609,2.071
2610,0.921
2611,1.995
2612,1.073
2613,0.997
2614,0.921
2615,2.07
2616,1.962
2617,1.03
2618,2.917
2619,0.998
2620,1.072
2621,1.999
2622,1.954
2623,1.033
2624,1.995
2625,0.997
2626,0.923
2627,1.996
2628,1.993
2629,1.012
2630,2.006
2631,1.993
2632,1.049
2633,1.994
2634,1.999
2635,1.915
2636,2.019
2637,0.973
2638,2.071
2639,1.994
2640,1.998
2641,2.913
2642,2.074
2643,2.988
2644,1.919
2645,1.073
2646,0.997
2647,0.922
2648,2.021
2649,0.972
2650,4.065
2651,2.992
2652,1.0
2653,1.916
2654,2.018
2655,1.05
2656,0.998
2657,0.92
2658,0.998
2659,1.994
2660,2.019
2661,2.968
2662,3.063
2663,0.95
2664,0.974
2665,0.997
2666,1.994
2667,0.997
2668,1.995
2669,2.993
2670,4.068
2671,1.943
2672,1.029
2673,1.935
2674,0.998
2675,0.997
2676,0.997
2677,2.074
2678,1.916
2679,2.074
2680,2.992
2681,1.916
2682,1.08
2683,1.911
2684,1.073
2685,0.946
2686,0.973
2687,1.995
2688,1.995
2689,3.065
2690,1.001
2691,1.918
2692,1.072
2693,0.923
2694,0.997
2695,2.04
2696,1.027
2697,0.922
2698,1.994
2699,1.073
2700,2.992
2701,2.973
2702,1.017
2703,0.922
2704,0.997
2705,0.998
2706,2.069
2707,0.923
2708,3.068
2709,2.916
2710,1.072
2711,0.998
2712,0.922
2713,2.069
2714,1.001
2715,0.919
2716,0.998
2717,2.001
2718,1.066
2719,1.994
2720,0.998
2721,1.994
2722,1.995
2723,1.994
2724,0.923
2725,0.997
2726,2.07
2727,0.922
2728,2.07
2729,1.919
2730,0.998
2731,1.995
2732,0.997
2733,3.067
2734,1.922
2735,1.073
2736,0.919
2737,2.07
2738,1.001
2739,0.918
2740,0.998
2741,2.02
2742,0.972
2743,1.073
2744,1.919
2745,0.997
2746,1.995
2747,1.073
2748,0.998
2749,0.997
2750,0.947
2751,2.045
2752,2.943
2753,2.967
2754,2.068
2755,2.918
2756,2.07
2757,0.921
2758,2.07
2759,1.0
2760,2.938
2761,5.038
2762,2.917
2763,3.011
2764,1.054
2765,1.994
2766,2.919
2767,2.998
2768,2.062
2769,0.995
2770,1.921
2771,1.995
2772,0.997
2773,0.998
2774,2.068
2775,1.93
2776,2.061
2777,1.994
2778,3.915
2779,2.019
2780,1.048
2781,1.994
2782,0.922
2783,3.989
2784,1.0
2785,3.046
2786,0.971
2787,1.97
2788,2.072
2789,1.994
2790,1.995
2791,2.991
2792,2.927
2793,1.981
2794,2.992
2795,3.069
2796,4.909
2797,1.996
2798,2.072
2799,2.0
2800,1.991
2801,1.995
2802,2.989
2803,1.0
2804,1.99
2805,1.995
2806,3.0
2807,1.911
2808,1.073
2809,0.922
2810,2.067
2811,1.998
2812,4.91
2813,3.068
2814,1.995
2815,0.998
2816,0.921
2817,2.072
2818,2.99
2819,1.995
2820,2.991
2821,0.923
2822,1.998
2823,1.07
2824,0.996
2825,0.923
2826,0.998
2827,2.018
2828,2.046
2829,1.995
2830,1.918
2831,0.997
2832,0.998
2833,0.998
2834,1.995
2835,0.997
2836,2.019
2837,1.048
2838,1.995
2839,1.995
2840,1.943
2841,0.973
2842,0.998
2843,2.073
2844,0.998
2845,1.99
2846,0.923
2847,1.023
2848,1.968
2849,1.073
2850,1.92
2851,0.997
2852,2.073
2853,1.915
2854,1.022
2855,1.0
2856,1.968
2857,0.997
2858,2.014
2859,0.98
2860,2.073
2861,2.924
2862,1.061
2863,1.922
2864,1.07
2865,3.914
2866,2.069
2867,1.965
2868,0.953
2869,2.07
2870,0.922
2871,0.998
2872,4.064
2873,1.918
2874,0.998
2875,1.996
2876,1.021
2877,2.05
2878,0.918
2879,2.071
2880,1.994
2881,3.988
2882,1.999
2883,2.913
2884,1.995
2885,1.994
2886,1.995
2887,1.994
2888,2.993
2889,1.994
2890,0.997
2891,1.995
2892,2.025
2893,2.041
2894,3.989
2895,1.998
2896,2.912
2897,2.068
2898,2.949
2899,1.042
2900,1.999
2901,1.989
2902,1.999
2903,2.989
2904,0.923
2905,1.994
2906,0.997
2907,1.995
2908,1.996
2909,1.074
2910,2.99
2911,1.994
2912,0.923
2913,3.039
2914,2.022
2915,2.995
2916,0.92
2917,0.997
2918,0.997
2919,2.07
2920,0.997
2921,0.923
2922,3.066
2923,1.995
2924,1.919
2925,0.997
