,Time
1118,2.996
1119,2.936
1120,1.997
1121,1.965
1122,1.995
1123,3.067
1124,4.987
1125,1.995
1126,1.999
1127,1.972
1128,1.019
1129,1.99
1130,1.996
1131,3.993
1132,2.931
1133,2.052
1134,1.919
1135,0.996
1136,2.072
1137,1.995
1138,3.989
1139,2.992
1140,1.998
1141,1.991
1142,1.994
1143,0.995
1144,1.997
1145,1.995
1146,2.992
1147,1.994
1148,1.92
1149,2.072
1150,1.993
1151,1.918
1152,0.998
1153,2.071
1154,1.942
1155,1.971
1156,2.07
1157,1.996
1158,1.918
1159,1.074
1160,1.994
1161,1.919
1162,1.073
1163,3.914
1164,1.995
1165,2.07
1166,1.919
1167,3.015
1168,0.998
1169,1.97
1170,1.995
1171,2.071
1172,1.942
1173,1.971
1174,2.022
1175,2.041
1176,2.995
1177,2.994
1178,2.989
1179,3.99
1180,1.942
1181,2.047
1182,1.919
1183,1.996
1184,4.067
1185,3.986
1186,2.951
1187,2.036
1188,2.915
1189,2.053
1190,1.937
1191,3.99
1192,4.986
1193,1.994
1194,1.996
1195,2.994
1196,2.995
1197,2.991
1198,2.999
1199,1.983
1200,1.037
1201,1.994
1202,1.964
1203,7.998
1204,2.964
1205,2.075
1206,2.913
1207,3.994
1208,3.984
1209,2.062
1210,2.007
1211,1.995
1212,1.994
1213,1.991
1214,3.99
1215,2.991
1216,1.999
1217,1.994
1218,1.992
1219,2.007
1220,4.04
1221,1.996
1222,1.994
1223,1.994
1224,1.916
1225,2.073
1226,1.995
1227,1.995
1228,1.915
1229,1.077
1230,1.992
1231,1.994
1232,1.919
1233,1.994
1234,1.997
1235,1.075
1236,2.913
1237,2.013
1238,0.979
1239,2.001
1240,2.985
1241,1.995
1242,2.072
1243,2.993
1244,2.914
1245,1.025
1246,3.044
1247,1.914
1248,2.074
1249,1.992
1250,1.918
1251,1.074
1252,1.021
1253,1.971
1254,2.991
1255,2.029
1256,2.967
1257,1.987
1258,3.071
1259,2.992
1260,5.986
1261,2.921
1262,2.009
1263,3.043
1264,5.909
1265,1.993
1266,2.992
1267,3.02
1268,2.047
1269,2.992
1270,3.989
1271,3.937
1272,2.047
1273,1.994
1274,2.939
1275,4.96
1276,1.997
1277,2.026
1278,2.041
1279,1.995
1280,1.991
1281,4.987
1282,3.913
1283,2.992
1284,2.026
1285,1.993
1286,1.964
1287,3.99
1288,2.023
1289,1.994
1290,1.996
1291,3.071
1292,0.996
1293,1.999
1294,4.983
1295,2.992
1296,1.994
1297,1.985
1298,2.001
1299,1.995
1300,3.915
1301,3.015
1302,1.969
1303,2.072
1304,1.942
1305,1.05
1306,1.998
1307,1.99
1308,1.996
1309,1.995
1310,1.942
1311,1.049
1312,1.998
1313,1.916
1314,1.995
1315,1.075
1316,1.993
1317,1.943
1318,2.045
1319,1.919
1320,1.995
1321,2.071
1322,1.994
1323,1.919
1324,1.074
1325,1.994
1326,1.919
1327,1.996
1328,19.948
1329,11.966
1330,10.971
1331,5.984
1332,3.991
1333,1.994
1334,2.991
1335,1.995
1336,1.998
1337,13.96
1338,5.984
1339,6.98
1340,6.982
1341,7.008
1342,9.976
1343,7.95
1344,3.988
1345,1.994
1346,4.988
1347,2.991
1348,1.994
1349,2.993
1350,1.994
1351,1.994
1352,1.995
1353,1.995
1354,1.994
1355,1.995
1356,0.998
1357,1.994
1358,1.995
1359,1.994
1360,1.995
1361,2.992
1362,1.995
1363,2.993
1364,1.994
1365,1.994
1366,1.995
1367,1.997
1368,3.987
1369,3.992
1370,2.989
1371,1.995
1372,2.995
1373,3.99
1374,3.987
1375,2.991
1376,1.994
1377,1.995
1378,1.997
1379,3.989
1380,2.991
1381,2.991
1382,1.995
1383,1.998
1384,3.986
1385,3.07
1386,4.938
1387,4.957
1388,5.066
1389,3.99
1390,4.987
1391,2.94
1392,2.047
1393,5.014
1394,2.995
1395,6.979
1396,5.039
1397,5.931
1398,1.968
1399,2.077
1400,1.989
1401,1.996
1402,2.993
1403,3.962
1404,2.968
1405,1.966
1406,2.074
1407,1.995
1408,3.989
1409,2.985
1410,1.962
1411,2.031
1412,2.943
1413,2.043
1414,2.945
1415,4.991
1416,4.979
1417,1.97
1418,2.071
1419,2.992
1420,1.993
1421,1.996
1422,2.992
1423,2.916
1424,1.994
1425,2.02
1426,2.049
1427,1.989
1428,1.998
1429,0.997
1430,3.912
1431,2.072
1432,1.998
1433,1.915
1434,2.071
1435,1.919
1436,2.074
1437,1.991
1438,1.994
1439,1.995
1440,1.995
1441,1.995
1442,3.913
1443,2.991
1444,2.992
1445,1.995
1446,3.004
1447,3.008
1448,4.0
1449,1.956
1450,2.993
1451,2.991
1452,5.015
1453,3.962
1454,3.017
1455,1.968
1456,3.992
1457,3.99
1458,1.992
1459,1.995
1460,2.992
1461,2.993
1462,2.991
1463,2.022
1464,1.967
1465,2.992
1466,4.987
1467,6.982
1468,3.989
1469,1.994
1470,1.994
1471,3.021
1472,3.962
1473,2.991
1474,2.992
1475,4.987
1476,3.991
1477,1.994
1478,3.001
1479,2.983
1480,2.991
1481,3.021
1482,2.962
1483,1.995
1484,4.011
1485,3.968
1486,2.021
1487,1.995
1488,1.968
1489,1.995
1490,3.022
1491,3.986
1492,1.995
1493,1.998
1494,1.963
1495,1.996
1496,2.022
1497,1.968
1498,2.991
1499,2.078
1500,1.967
1501,1.021
1502,1.915
1503,2.074
1504,1.915
1505,1.995
1506,2.068
1507,1.997
1508,1.943
1509,2.05
1510,1.916
1511,2.07
1512,1.943
1513,2.046
1514,1.995
1515,1.919
1516,2.07
1517,2.993
1518,3.913
1519,1.994
1520,2.02
1521,2.973
1522,2.065
1523,1.998
1524,2.914
1525,1.993
1526,2.071
1527,2.992
1528,2.942
1529,4.014
1530,3.938
1531,2.069
1532,1.924
1533,2.99
1534,2.991
1535,2.07
1536,1.996
1537,2.991
1538,1.919
1539,2.071
1540,3.989
1541,3.96
1542,4.018
1543,1.998
1544,1.996
1545,5.904
1546,2.068
1547,2.995
1548,1.918
1549,2.06
1550,2.005
1551,2.992
1552,3.989
1553,4.912
1554,2.071
1555,1.994
1556,1.942
1557,4.963
1558,3.067
1559,1.928
1560,2.061
1561,1.996
1562,1.998
1563,2.989
1564,4.934
1565,2.996
1566,0.984
1567,2.056
1568,1.919
1569,3.021
1570,4.957
1571,2.024
1572,1.994
1573,3.991
1574,2.044
1575,1.995
1576,1.998
1577,2.001
1578,0.988
1579,1.998
1580,1.989
1581,1.997
1582,1.995
1583,1.998
1584,1.988
1585,2.995
1586,3.913
1587,2.989
1588,1.995
1589,2.022
1590,1.996
1591,1.995
1592,1.966
1593,2.035
