,Time
2071,2.019
2072,1.0
2073,1.967
2074,0.997
2075,0.997
2076,0.998
2077,2.07
2078,0.922
2079,1.995
2080,4.012
2081,3.047
2082,0.919
2083,2.07
2084,0.998
2085,0.921
2086,1.995
2087,1.072
2088,1.998
2089,2.913
2090,0.997
2091,1.997
2092,0.996
2093,0.998
2094,3.075
2095,1.989
2096,0.998
2097,1.942
2098,2.014
2099,1.95
2100,2.073
2101,1.988
2102,3.916
2103,2.071
2104,1.92
2105,3.071
2106,1.991
2107,2.943
2108,1.968
2109,1.995
2110,1.995
2111,0.997
2112,1.994
2113,0.997
2114,1.996
2115,1.075
2116,0.919
2117,1.995
2118,0.997
2119,2.074
2120,1.996
2121,1.993
2122,0.919
2123,2.069
2124,1.92
2125,4.064
2126,1.919
2127,1.0
2128,1.993
2129,0.997
2130,0.997
2131,1.996
2132,2.991
2133,3.071
2134,1.994
2135,1.995
2136,0.92
2137,2.011
2138,2.056
2139,0.998
