,Time
1538,5.063
1539,3.968
1540,5.943
1541,4.014
1542,3.029
1543,2.993
1544,2.992
1545,2.992
1546,3.913
1547,2.993
1548,4.065
1549,1.919
1550,2.992
1551,3.067
1552,2.996
1553,1.991
1554,2.995
1555,1.917
1556,3.066
1557,1.995
1558,2.941
1559,3.966
1560,2.992
1561,6.063
1562,5.983
1563,4.934
1564,1.977
1565,2.984
1566,3.071
1567,3.91
1568,3.99
1569,2.072
1570,2.993
1571,3.938
1572,5.035
1573,3.992
1574,1.946
1575,3.041
1576,3.989
1577,4.909
1578,3.069
1579,2.992
1580,1.992
1581,4.99
1582,4.983
1583,1.947
1584,3.04
1585,1.994
1586,5.933
1587,2.969
1588,4.064
1589,2.996
1590,1.99
1591,5.984
1592,4.985
1593,2.919
1594,3.068
1595,3.989
1596,3.989
1597,2.917
1598,2.073
1599,2.072
1600,2.99
1601,1.995
1602,2.994
1603,2.992
1604,1.992
1605,2.993
1606,2.96
1607,1.95
1608,2.992
1609,2.997
1610,2.069
1611,2.945
1612,1.963
1613,4.064
1614,3.987
1615,1.997
1616,3.939
1617,2.046
1618,2.995
1619,1.991
1620,2.023
1621,3.962
1622,2.991
1623,3.022
1624,4.037
1625,4.988
1626,2.913
1627,2.992
1628,3.067
1629,5.908
1630,2.993
1631,4.003
1632,4.003
1633,5.987
1634,2.962
1635,1.995
1636,3.074
1637,4.983
1638,3.91
1639,2.993
1640,2.992
1641,5.065
1642,4.986
1643,2.993
1644,1.916
1645,3.07
1646,4.936
1647,3.989
1648,2.964
1649,3.071
1650,5.984
1651,6.981
1652,2.996
1653,2.918
1654,6.004
1655,2.963
1656,2.992
1657,1.995
1658,3.071
1659,3.989
1660,2.993
1661,3.989
1662,1.994
1663,2.992
1664,3.993
1665,4.991
1666,2.933
1667,1.968
1668,2.991
1669,5.066
1670,2.991
1671,2.941
1672,2.965
1673,4.053
1674,4.004
1675,3.91
1676,2.991
1677,2.028
1678,2.992
1679,3.957
1680,3.001
1681,2.065
1682,2.992
1683,2.985
1684,4.99
1685,4.987
1686,5.909
1687,5.998
1688,4.05
1689,2.941
1690,3.043
1691,2.95
1692,4.031
1693,3.99
1694,2.917
1695,2.019
1696,5.04
1697,5.933
1698,2.046
1699,2.989
1700,1.995
1701,4.989
1702,2.988
1703,2.993
1704,2.992
1705,1.994
1706,4.912
1707,4.065
1708,2.921
1709,2.066
1710,2.991
1711,1.995
1712,4.987
1713,3.992
1714,2.97
1715,2.013
1716,4.974
1717,3.005
1718,2.992
1719,2.996
1720,1.991
1721,3.989
1722,2.992
1723,2.992
1724,3.915
1725,2.069
1726,2.992
1727,2.918
1728,2.069
1729,2.992
1730,2.995
1731,1.992
1732,2.989
1733,2.92
1734,3.018
1735,2.041
1736,2.994
1737,4.987
1738,2.995
1739,6.982
1740,6.059
1741,4.912
1742,7.057
1743,3.937
1744,2.969
1745,5.985
1746,3.066
1747,2.993
1748,3.913
1749,4.062
1750,3.992
1751,2.07
1752,2.992
1753,2.992
1754,4.911
1755,2.992
1756,3.068
1757,2.963
1758,2.98
1759,2.986
1760,1.996
1761,2.964
1762,3.018
1763,1.997
1764,6.978
1765,3.962
1766,4.017
1767,2.964
1768,5.066
1769,5.984
1770,3.911
1771,3.067
1772,3.993
1773,4.984
1774,2.991
1775,2.943
1776,2.042
1777,2.993
1778,2.992
1779,1.92
1780,3.071
1781,2.913
1782,3.067
1783,4.911
1784,2.993
1785,2.991
1786,4.063
1787,3.967
1788,4.961
1789,2.048
1790,2.939
1791,1.996
1792,3.964
1793,3.018
1794,2.991
1795,3.992
1796,2.991
1797,2.992
1798,3.07
1799,2.914
1800,3.07
1801,1.916
1802,3.075
1803,4.904
1804,5.014
1805,3.965
1806,2.99
1807,8.019
1808,1.981
1809,2.965
1810,3.071
1811,2.94
1812,5.956
1813,2.992
1814,2.023
1815,2.964
1816,5.065
1817,4.971
1818,2.01
1819,2.993
1820,2.922
1821,3.999
1822,3.054
1823,2.912
1824,4.986
1825,6.062
1826,4.987
1827,2.991
1828,2.99
1829,5.989
1830,3.987
1831,1.915
1832,3.072
1833,3.992
1834,2.989
1835,3.982
1836,2.999
1837,2.921
1838,8.996
1839,3.043
1840,2.914
1841,2.992
1842,3.055
1843,2.006
1844,2.992
1845,2.992
1846,49.791
1847,2.992
1848,2.993
1849,4.987
1850,6.03
1851,2.946
1852,3.989
1853,4.041
1854,4.013
1855,2.917
1856,2.018
1857,3.965
1858,5.062
1859,2.99
1860,2.996
1861,2.993
1862,2.99
1863,6.974
1864,2.924
1865,2.991
1866,3.069
1867,4.988
1868,2.914
1869,3.068
1870,1.996
1871,2.99
1872,1.995
1873,2.991
1874,2.993
1875,2.971
1876,2.016
1877,2.915
1878,3.069
1879,1.919
1880,3.067
1881,1.995
1882,3.913
1883,2.071
1884,2.916
1885,1.997
1886,4.985
1887,5.988
1888,4.982
1889,3.071
1890,1.997
1891,2.993
1892,4.984
1893,2.991
1894,1.995
1895,2.996
1896,2.989
1897,3.984
1898,1.92
1899,3.992
1900,2.997
1901,3.066
1902,1.914
1903,3.989
1904,3.989
1905,4.068
1906,2.989
1907,2.995
1908,2.989
1909,3.916
1910,3.987
1911,4.987
1912,2.073
1913,2.992
1914,3.993
1915,4.935
1916,1.992
1917,3.039
1918,1.92
1919,5.983
1920,2.992
1921,3.023
1922,3.041
1923,1.994
1924,3.911
1925,4.987
1926,2.991
1927,1.994
1928,2.997
1929,4.982
1930,2.993
1931,2.992
1932,2.071
1933,2.992
1934,5.986
1935,2.995
1936,2.991
1937,3.988
1938,4.917
1939,1.985
1940,4.068
1941,3.989
1942,2.913
1943,4.987
1944,3.07
1945,2.99
1946,2.978
1947,4.924
1948,3.071
1949,2.991
1950,2.999
1951,1.91
1952,4.064
1953,4.987
1954,1.919
1955,4.065
1956,1.994
1957,2.952
1958,6.025
1959,3.922
1960,3.059
1961,4.987
1962,3.989
1963,4.912
1964,3.068
1965,2.988
1966,6.909
1967,2.993
1968,2.994
1969,8.046
1970,4.945
1971,3.002
1972,2.98
1973,5.037
1974,1.916
1975,2.992
1976,3.989
1977,2.075
1978,2.992
1979,2.991
1980,2.992
1981,2.992
1982,1.995
1983,2.992
1984,4.987
1985,3.91
1986,1.997
1987,3.987
1988,5.027
1989,3.977
1990,2.047
1991,2.991
1992,2.991
1993,4.948
1994,4.947
1995,3.027
1996,2.038
1997,4.99
1998,3.987
1999,2.992
2000,2.941
2001,3.043
2002,2.997
2003,3.933
2004,2.964
2005,3.99
2006,2.073
2007,2.94
2008,9.974
2009,4.959
2010,4.017
2011,7.954
2012,6.979
2013,5.069
2014,2.986
2015,2.945
2016,2.043
2017,3.911
2018,5.066
2019,2.992
2020,2.926
2021,2.992
2022,7.05
2023,2.911
2024,2.992
2025,3.019
2026,2.982
2027,4.998
2028,2.963
2029,2.992
2030,5.014
2031,6.981
2032,3.963
2033,2.992
2034,2.991
2035,5.984
2036,2.992
2037,2.994
2038,2.993
2039,8.004
2040,2.992
2041,1.967
2042,3.019
2043,3.962
2044,4.017
2045,2.964
2046,4.987
2047,5.983
2048,2.992
2049,1.995
2050,2.992
2051,2.992
2052,4.018
2053,2.992
2054,3.991
2055,1.995
2056,3.959
2057,3.989
2058,2.993
2059,3.025
2060,2.962
2061,3.018
2062,2.962
2063,2.993
2064,2.991
2065,2.026
2066,2.969
2067,2.987
2068,2.993
2069,1.991
2070,1.994
2071,2.992
2072,3.99
2073,4.985
2074,5.985
2075,2.992
2076,2.992
2077,1.995
2078,4.987
2079,5.983
2080,2.994
2081,2.993
2082,2.989
2083,5.984
2084,2.992
2085,1.995
2086,2.992
2087,4.988
2088,2.99
2089,2.993
2090,2.991
2091,2.992
2092,6.982
2093,3.0
2094,2.984
2095,1.994
2096,4.987
2097,2.992
2098,2.992
2099,1.995
2100,2.992
2101,1.995
2102,2.992
2103,2.992
2104,1.994
2105,2.997
2106,1.99
2107,2.992
2108,2.992
2109,1.995
2110,2.991
2111,1.995
2112,3.99
2113,3.989
2114,1.995
2115,1.995
2116,2.991
2117,1.994
2118,2.992
2119,1.996
2120,2.991
2121,2.992
2122,1.994
2123,2.008
2124,3.978
2125,4.986
2126,1.994
2127,3.99
2128,1.994
2129,2.991
2130,1.996
2131,2.992
2132,2.992
2133,1.994
2134,3.99
2135,4.989
2136,4.983
2137,5.985
2138,3.989
2139,3.075
